,Product Name,Price,Description,Images,Rate,Link
697,DELL Inspiron Core i5 11th Gen - (8 GB/1 TB SSD/Windows 10 Home) Inspiron 5301 Thin and Light Laptop,"₹78,190",Intel Core i5 Processor (11th Gen)8 GB LPDDR4X RAM64 bit Windows 10 Operating System1 TB SSD33.78 cm (13.3 inch) Display1 Year Onsite Warranty,"<img alt=""DELL Inspiron Core i5 11th Gen - (8 GB/1 TB SSD/Windows 10 Home) Inspiron 5301 Thin and Light Laptop"" class=""_396cs4"" loading=""eager"" src=""https://rukminim1.flixcart.com/image/312/312/kppt47k0/computer/w/i/f/na-thin-and-light-laptop-dell-original-imag3wyz2cwngyzk.jpeg?q=70""/>",,https://www.flipkart.com/dell-inspiron-core-i5-11th-gen-8-gb-1-tb-ssd-windows-10-home-5301-thin-light-laptop/p/itm17b01fdb28a51?pid=COMFX7WJNJYMKGQQ&lid=LSTCOMFX7WJNJYMKGQQJJHJV6&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_30_698&otracker=search&otracker1=search&fm=organic&iid=8a3292b7-0666-4fa9-8bfb-eab56debe7d9.COMFX7WJNJYMKGQQ.SEARCH&ppt=None&ppn=None&ssid=4wi2gsyc4g0000001682623283008&qH=312f91285e048e09
698,ASUS ZenBook 13 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX333FA-A4118T Thin and Light Lapt...,"₹72,150",Intel Core i5 Processor (8th Gen)8 GB LPDDR3 RAM64 bit Windows 10 Operating System512 GB SSD33.78 cm (13.3 inch) DisplayAsus Splendid1 Year Onsite Warranty,"<img alt=""ASUS ZenBook 13 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX333FA-A4118T Thin and Light Lapt..."" class=""_396cs4"" loading=""eager"" src=""https://rukminim1.flixcart.com/image/312/312/jrgo4280/computer/z/j/j/asus-na-laptop-original-imafd3fu7cacaqqh.jpeg?q=70""/>",,https://www.flipkart.com/asus-zenbook-13-core-i5-8th-gen-8-gb-512-gb-ssd-windows-10-home-ux333fa-a4118t-thin-light-laptop/p/itmfabhzsfpkbsb2?pid=COMFABHZFGVJWXBV&lid=LSTCOMFABHZFGVJWXBV5OIKJD&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_30_699&otracker=search&otracker1=search&fm=organic&iid=8a3292b7-0666-4fa9-8bfb-eab56debe7d9.COMFABHZFGVJWXBV.SEARCH&ppt=None&ppn=None&ssid=4wi2gsyc4g0000001682623283008&qH=312f91285e048e09
699,Lenovo IdeaPad Slim 3 Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 81X800J3IN|81X800LGIN...,"₹37,500",Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayOffice Home and Student 20212 Year Onsite�Warranty,"<img alt=""Lenovo IdeaPad Slim 3 Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 81X800J3IN|81X800LGIN..."" class=""_396cs4"" loading=""eager"" src=""https://rukminim1.flixcart.com/image/312/312/xif0q/computer/9/z/v/-original-imagg5hhxrje3jqk.jpeg?q=70""/>",,https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-81x800j3in-81x800lgin-81x800n2in-thin-light-laptop/p/itmd51064c6f0c1a?pid=COMGBNFUTNYFZRJQ&lid=LSTCOMGBNFUTNYFZRJQEVXKZI&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_30_700&otracker=search&otracker1=search&fm=organic&iid=en_ibzwOgoiMFBrfHKcWiwyBFQybt0GB1N12Kw5s8L0HjKzHcViWgS9%2FEV77wG7CEXY5jvKLcbEXjA5Qqj93kkVKg%3D%3D&ppt=None&ppn=None&ssid=4wi2gsyc4g0000001682623283008&qH=312f91285e048e09
700,acer Extensa Core i3 - (8 GB/256 GB SSD/Windows 11 Home) EX215-33 Notebook,"₹36,990",Intel Core i3 Processor8 GB LPDDR5 RAM64 bit Windows 11 Operating System256 GB SSD39.62 cm (15.6 Inch) Display1 Year International Travelers Warranty,"<img alt=""acer Extensa Core i3 - (8 GB/256 GB SSD/Windows 11 Home) EX215-33 Notebook"" class=""_396cs4"" loading=""eager"" src=""https://rukminim1.flixcart.com/image/312/312/xif0q/computer/7/o/r/-original-imagnc38zedzfnw6.jpeg?q=70""/>",,https://www.flipkart.com/acer-extensa-core-i3-8-gb-256-gb-ssd-windows-11-home-ex215-33-notebook/p/itm2e86787fec9c3?pid=COMGMSV96HAAS3NB&lid=LSTCOMGMSV96HAAS3NB8S7JJX&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_30_701&otracker=search&otracker1=search&fm=organic&iid=8a3292b7-0666-4fa9-8bfb-eab56debe7d9.COMGMSV96HAAS3NB.SEARCH&ppt=None&ppn=None&ssid=4wi2gsyc4g0000001682623283008&qH=312f91285e048e09
701,DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) Inspiron 5518 Thin an...,"₹71,857",Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayOffice Home and Student 20211 Year Onsite Warranty,"<img alt=""DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) Inspiron 5518 Thin an..."" class=""_396cs4"" loading=""eager"" src=""https://rukminim1.flixcart.com/image/312/312/l58iaa80/computer/q/s/w/inspiron-3511-laptop-dell-original-imagfycrbnpu2nbh.jpeg?q=70""/>",,https://www.flipkart.com/dell-inspiron-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-2-graphics-5518-thin-light-laptop/p/itm8b400c1a4d0d5?pid=COMGH3DSMP79M6WN&lid=LSTCOMGH3DSMP79M6WNATKOJC&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_30_702&otracker=search&otracker1=search&fm=organic&iid=8a3292b7-0666-4fa9-8bfb-eab56debe7d9.COMGH3DSMP79M6WN.SEARCH&ppt=None&ppn=None&ssid=4wi2gsyc4g0000001682623283008&qH=312f91285e048e09
702,DELL Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) INSPIRON 3515 Thin and Light Laptop,"₹40,990",AMD Ryzen 3 Dual Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD96.52 cm (38 cm) DisplayOffice Home and Student 20211 Year Onsite Warranty,"<img alt=""DELL Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) INSPIRON 3515 Thin and Light Laptop"" class=""_396cs4"" loading=""eager"" src=""https://rukminim1.flixcart.com/image/312/312/l0bbonk0/computer/e/h/g/inspiron-3515-thin-and-light-laptop-dell-original-imagc4khfybjef5s.jpeg?q=70""/>",,https://www.flipkart.com/dell-ryzen-3-dual-core-3250u-8-gb-512-gb-ssd-windows-11-home-inspiron-3515-thin-light-laptop/p/itm2790a01e09346?pid=COMGC3HZASRWKGTN&lid=LSTCOMGC3HZASRWKGTNYQ8LIO&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_30_703&otracker=search&otracker1=search&fm=organic&iid=8a3292b7-0666-4fa9-8bfb-eab56debe7d9.COMGC3HZASRWKGTN.SEARCH&ppt=None&ppn=None&ssid=4wi2gsyc4g0000001682623283008&qH=312f91285e048e09
703,Lenovo IdeaPad 3 Intel Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 14ITL05 Thin and Light Lap...,"₹33,990",Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System256 GB SSD35.56 cm (14 inch) DisplayOffice Home and Student 20212 Year Onsite�Warranty,"<img alt=""Lenovo IdeaPad 3 Intel Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 14ITL05 Thin and Light Lap..."" class=""_396cs4"" loading=""eager"" src=""https://rukminim1.flixcart.com/image/312/312/keaaavk0/computer/c/q/t/lenovo-na-thin-and-light-laptop-original-imafuzt873zgp9xe.jpeg?q=70""/>",,https://www.flipkart.com/lenovo-ideapad-3-intel-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-14itl05-thin-light-laptop/p/itme5d4463121c64?pid=COMG9VKERHP4FACH&lid=LSTCOMG9VKERHP4FACHOL4YVH&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_30_704&otracker=search&otracker1=search&fm=organic&iid=en_ibzwOgoiMFBrfHKcWiwyBFQybt0GB1N12Kw5s8L0HjK5iVv15bPT4K5JXFXEqpJNUvE%2FjScOavw07jBcVtOLuw%3D%3D&ppt=None&ppn=None&ssid=4wi2gsyc4g0000001682623283008&qH=312f91285e048e09
704,ASUS ROG Zephyrus G15 (2022) with 90Whr Battery Ryzen 7 Octa Core 6800HS - (16 GB/1 TB SSD/Windows 11 ...,"₹1,57,990",AMD Ryzen 7 Octa Core Processor16 GB DDR5 RAM64 bit Windows 11 Operating System1 TB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty,"<img alt=""ASUS ROG Zephyrus G15 (2022) with 90Whr Battery Ryzen 7 Octa Core 6800HS - (16 GB/1 TB SSD/Windows 11 ..."" class=""_396cs4"" loading=""eager"" src=""https://rukminim1.flixcart.com/image/312/312/l58iaa80/computer/e/u/f/ga503rm-hq030ws-gaming-laptop-asus-original-imagfyjedtcx2vfw.jpeg?q=70""/>",,https://www.flipkart.com/asus-rog-zephyrus-g15-2022-90whr-battery-ryzen-7-octa-core-6800hs-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-3060-165-hz-ga503rm-hq111ws-gaming-laptop/p/itma280dbae8c556?pid=COMGFWCYX6MHFH97&lid=LSTCOMGFWCYX6MHFH97CCT5GA&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_30_705&otracker=search&otracker1=search&fm=organic&iid=8a3292b7-0666-4fa9-8bfb-eab56debe7d9.COMGFWCYX6MHFH97.SEARCH&ppt=None&ppn=None&ssid=4wi2gsyc4g0000001682623283008&qH=312f91285e048e09
705,MSI Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650...,"₹59,990",Intel Core i5 Processor (11th Gen)8 GB DDR4 RAMWindows 11 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 Inch) Display2 Year Carry-in Warranty,"<img alt=""MSI Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650..."" class=""_396cs4"" loading=""eager"" src=""https://rukminim1.flixcart.com/image/312/312/l2qhjm80/computer/l/t/g/gf63-thin-11uc-867in-gaming-laptop-msi-original-imageyk5hzuthuyf.jpeg?q=70""/>",,https://www.flipkart.com/msi-core-i5-11th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-gf63-thin-11sc-1299in-gaming-laptop/p/itmf96cebd74815e?pid=COMGZ4PNGZFFGJTX&lid=LSTCOMGZ4PNGZFFGJTXGSTXP2&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_30_706&otracker=search&otracker1=search&fm=organic&iid=8a3292b7-0666-4fa9-8bfb-eab56debe7d9.COMGZ4PNGZFFGJTX.SEARCH&ppt=None&ppn=None&ssid=4wi2gsyc4g0000001682623283008&qH=312f91285e048e09
706,DELL Inspiron Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 5420 Thin and Light Lapto...,"₹91,958",Intel Core i5 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1 Year Onsite Hardware Service,"<img alt=""DELL Inspiron Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 5420 Thin and Light Lapto..."" class=""_396cs4"" loading=""eager"" src=""https://rukminim1.flixcart.com/image/312/312/xif0q/computer/v/i/m/-original-imaghumybbu927s4.jpeg?q=70""/>",,https://www.flipkart.com/dell-inspiron-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-5420-thin-light-laptop/p/itm088468ddf04db?pid=COMGH53NZFJVZEBX&lid=LSTCOMGH53NZFJVZEBX3FSIAC&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_30_707&otracker=search&otracker1=search&fm=organic&iid=8a3292b7-0666-4fa9-8bfb-eab56debe7d9.COMGH53NZFJVZEBX.SEARCH&ppt=None&ppn=None&ssid=4wi2gsyc4g0000001682623283008&qH=312f91285e048e09
707,Lenovo IdeaPad 3 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 15ITL6 Laptop,"₹34,990",Intel Core i3 Processor (11th Gen)8 GB DDR4 RAMWindows 11 Operating System256 GB SSD38.1 cm (15 inch) Display2 Year Onsite Warranty,"<img alt=""Lenovo IdeaPad 3 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 15ITL6 Laptop"" class=""_396cs4"" loading=""eager"" src=""https://rukminim1.flixcart.com/image/312/312/ky90scw0/computer/k/7/k/ideapad-slim-82h801lgin-laptop-lenovo-original-imagagrpkzaxrcdc.jpeg?q=70""/>",,https://www.flipkart.com/lenovo-ideapad-3-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-15itl6-laptop/p/itm47e0294678bb0?pid=COMGAGRYXAWSHSRM&lid=LSTCOMGAGRYXAWSHSRMH2NQTD&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_30_708&otracker=search&otracker1=search&fm=organic&iid=en_ibzwOgoiMFBrfHKcWiwyBFQybt0GB1N12Kw5s8L0HjLWkkiu%2FpWzv5y8v1hpcugpuPbe0MeA0wO%2FU1kI0c5hzg%3D%3D&ppt=None&ppn=None&ssid=4wi2gsyc4g0000001682623283008&qH=312f91285e048e09
708,Lenovo Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) Thinkbook 15 G3 Thin and Light Lapt...,"₹45,990",AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,"<img alt=""Lenovo Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) Thinkbook 15 G3 Thin and Light Lapt..."" class=""_396cs4"" loading=""eager"" src=""https://rukminim1.flixcart.com/image/312/312/xif0q/computer/l/2/t/thinkbook-15-g3-thin-and-light-laptop-lenovo-original-imaghqytqaydcgy2.jpeg?q=70""/>",,https://www.flipkart.com/lenovo-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-11-home-thinkbook-15-g3-thin-light-laptop/p/itm4e8b7b1c1d272?pid=COMGHEGH5GTHFZRU&lid=LSTCOMGHEGH5GTHFZRUPWHCIS&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_30_709&otracker=search&otracker1=search&fm=organic&iid=8a3292b7-0666-4fa9-8bfb-eab56debe7d9.COMGHEGH5GTHFZRU.SEARCH&ppt=None&ppn=None&ssid=4wi2gsyc4g0000001682623283008&qH=312f91285e048e09
709,DELL Core i3 11th Gen - (8 GB/256 GB HDD/256 GB SSD/32 GB EMMC Storage/Ubuntu) Latitude 3420 Business ...,"₹56,426",Intel Core i3 Processor (11th Gen)8 GB DDR4 RAMLinux/Ubuntu Operating System256 GB HDD|256 GB SSD35.56 cm (14 Inch) Display1 Year Onsite with ADP warranty by OEM,"<img alt=""DELL Core i3 11th Gen - (8 GB/256 GB HDD/256 GB SSD/32 GB EMMC Storage/Ubuntu) Latitude 3420 Business ..."" class=""_396cs4"" loading=""eager"" src=""https://rukminim1.flixcart.com/image/312/312/xif0q/computer/p/6/q/latitude-business-laptop-dell-original-imagzeyvgpbegkmw.jpeg?q=70""/>",,https://www.flipkart.com/dell-core-i3-11th-gen-8-gb-256-gb-hdd-256-ssd-32-emmc-storage-ubuntu-latitude-3420-business-laptop/p/itmebbfff768eeaa?pid=COMGZBHZTTXGGXXZ&lid=LSTCOMGZBHZTTXGGXXZWJPTI6&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_30_710&otracker=search&otracker1=search&fm=organic&iid=8a3292b7-0666-4fa9-8bfb-eab56debe7d9.COMGZBHZTTXGGXXZ.SEARCH&ppt=None&ppn=None&ssid=4wi2gsyc4g0000001682623283008&qH=312f91285e048e09
710,Lenovo Core i3 11th Gen - (4 GB/256 GB SSD/Windows 10 Home) V15 ITL G2 Thin and Light Laptop,"₹34,990",Intel Core i3 Processor (11th Gen)4 GB DDR4 RAM64 bit Windows 10 Operating System256 GB SSD38.1 cm (15 inch) Display1 Year Onsite Warranty,"<img alt=""Lenovo Core i3 11th Gen - (4 GB/256 GB SSD/Windows 10 Home) V15 ITL G2 Thin and Light Laptop"" class=""_396cs4"" loading=""eager"" src=""https://rukminim1.flixcart.com/image/312/312/ku2zjww0/computer/a/v/d/v15-itl-gen-2-thin-and-light-laptop-lenovo-original-imag7a2u2utbgmew.jpeg?q=70""/>",,https://www.flipkart.com/lenovo-core-i3-11th-gen-4-gb-256-gb-ssd-windows-10-home-v15-itl-g2-thin-light-laptop/p/itm8872e324052ee?pid=COMG6VRPHFKDDJCW&lid=LSTCOMG6VRPHFKDDJCWK8DBYE&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_30_711&otracker=search&otracker1=search&fm=organic&iid=8a3292b7-0666-4fa9-8bfb-eab56debe7d9.COMG6VRPHFKDDJCW.SEARCH&ppt=None&ppn=None&ssid=4wi2gsyc4g0000001682623283008&qH=312f91285e048e09
711,Lenovo IdeaPad 3 Intel Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin and Light Lap...,"₹60,990",Intel Core i5 Processor (12th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display2 Years Onsite�Warranty,"<img alt=""Lenovo IdeaPad 3 Intel Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin and Light Lap..."" class=""_396cs4"" loading=""eager"" src=""https://rukminim1.flixcart.com/image/312/312/xif0q/computer/a/c/3/-original-imagg56h9gat842s.jpeg?q=70""/>",,https://www.flipkart.com/lenovo-ideapad-3-intel-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-15iau7-thin-light-laptop/p/itmb696704ad257e?pid=COMGHA9RYJRG8JE6&lid=LSTCOMGHA9RYJRG8JE6DAGDGQ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_30_712&otracker=search&otracker1=search&fm=organic&iid=en_ibzwOgoiMFBrfHKcWiwyBFQybt0GB1N12Kw5s8L0HjJe909f%2BprcjU3aYum206YbnJhSDAezz7ahWwakty8QFA%3D%3D&ppt=None&ppn=None&ssid=4wi2gsyc4g0000001682623283008&qH=312f91285e048e09
712,acer Predator Helios 300 Core i5 7th Gen - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home/4 GB Graphics/NVI...,"₹99,990","Pre-installed Genuine Windows 10 Operating System (Includes Built-in Security, Free Automated Updates, Latest Features)Dual Fan Cooling with Metal AeroBlade 3D128 GB SSD for Reduced Boot Up Time and in Game LoadingUpgradable SSD Upto 512 GB and RAM Upto 32 GBNVIDIA Geforce GTX 1050Ti for Desktop Level PerformanceIntel Core i5 Processor (7th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|128 GB SSD39.62 cm (15.6 inch) DisplayAcer Care Center, Acer Collection, Acer Configuration Manager, Quick Access1 Year International Travelers Warranty (ITW)","<img alt=""acer Predator Helios 300 Core i5 7th Gen - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home/4 GB Graphics/NVI..."" class=""_396cs4"" loading=""eager"" src=""https://rukminim1.flixcart.com/image/312/312/j5ws0i80/computer/g/p/d/acer-na-notebook-original-imaewhwtbtzwe7ct.jpeg?q=70""/>",,https://www.flipkart.com/acer-predator-helios-300-core-i5-7th-gen-8-gb-1-tb-hdd-128-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1050ti-g3-572-gaming-laptop/p/itmf3s3fgfy36h67?pid=COMEWGGDGQDDSGPD&lid=LSTCOMEWGGDGQDDSGPDTEZG5J&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_30_713&otracker=search&otracker1=search&fm=organic&iid=8a3292b7-0666-4fa9-8bfb-eab56debe7d9.COMEWGGDGQDDSGPD.SEARCH&ppt=None&ppn=None&ssid=4wi2gsyc4g0000001682623283008&qH=312f91285e048e09
713,HP G Series Core i3 10th Gen - (4 GB/512 GB SSD/Windows 10 Home) 250 G8 Thin and Light Laptop,"₹39,990","Intel Core i3 Processor (10th Gen)4 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayHP Support Assistant, Native Miracast Support, HP AudioSwitch, HP Documentation, HP Setup Integrated, OOBE, HP SSRM, HP Jumpstart, McAfee LiveSafe (30 Day Trial), Xerox DocuShare (30 Day Trial)1 Year Onsite Warranty","<img alt=""HP G Series Core i3 10th Gen - (4 GB/512 GB SSD/Windows 10 Home) 250 G8 Thin and Light Laptop"" class=""_396cs4"" loading=""eager"" src=""https://rukminim1.flixcart.com/image/312/312/kolsscw0/computer/s/x/d/250-g8-thin-and-light-laptop-hp-original-imag3f4kmcvnhkz9.jpeg?q=70""/>",,https://www.flipkart.com/hp-g-series-core-i3-10th-gen-4-gb-512-gb-ssd-windows-10-home-250-g8-thin-light-laptop/p/itm4d151d3427012?pid=COMG2ZZZ57RSWQUG&lid=LSTCOMG2ZZZ57RSWQUGAQGLJM&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_30_714&otracker=search&otracker1=search&fm=organic&iid=8a3292b7-0666-4fa9-8bfb-eab56debe7d9.COMG2ZZZ57RSWQUG.SEARCH&ppt=None&ppn=None&ssid=4wi2gsyc4g0000001682623283008&qH=312f91285e048e09
714,HP Celeron Dual Core - (8 GB/256 GB SSD/Windows 11 Home) 14s-dq3037tu Thin and Light Laptop,"₹25,999",Intel Celeron Dual Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System256 GB SSD35.56 cm (14 inch) Display1 Year Onsite Warranty,"<img alt=""HP Celeron Dual Core - (8 GB/256 GB SSD/Windows 11 Home) 14s-dq3037tu Thin and Light Laptop"" class=""_396cs4"" loading=""eager"" src=""https://rukminim1.flixcart.com/image/312/312/xif0q/computer/z/j/j/14s-dq3037tu-thin-and-light-laptop-hp-original-imagghdpygbmghvm.jpeg?q=70""/>",,https://www.flipkart.com/hp-celeron-dual-core-8-gb-256-gb-ssd-windows-11-home-14s-dq3037tu-thin-light-laptop/p/itm687d34f1795ac?pid=COMGG63HBFDCHDBN&lid=LSTCOMGG63HBFDCHDBNPDNZBL&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_30_715&otracker=search&otracker1=search&fm=organic&iid=8a3292b7-0666-4fa9-8bfb-eab56debe7d9.COMGG63HBFDCHDBN.SEARCH&ppt=None&ppn=None&ssid=4wi2gsyc4g0000001682623283008&qH=312f91285e048e09
715,Lenovo IdeaPad 3 Intel Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15ITL6 Thin and Light Lapt...,"₹52,990",Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display2 Years Onsite Warranty,"<img alt=""Lenovo IdeaPad 3 Intel Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15ITL6 Thin and Light Lapt..."" class=""_396cs4"" loading=""eager"" src=""https://rukminim1.flixcart.com/image/312/312/kruyw7k0/computer/f/i/u/na-thin-and-light-laptop-lenovo-original-imag5jy6fsm2yx4q.jpeg?q=70""/>",,https://www.flipkart.com/lenovo-ideapad-3-intel-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-15itl6-thin-light-laptop/p/itm10f8ac508106e?pid=COMGGR9SBTFZCNDU&lid=LSTCOMGGR9SBTFZCNDU84OXGZ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_30_716&otracker=search&otracker1=search&fm=organic&iid=en_ibzwOgoiMFBrfHKcWiwyBFQybt0GB1N12Kw5s8L0HjKlS7Y6Rfg1K0PeGNdu%2BRQhh%2BkJfaUO8tQ8sNVPkqhXKw%3D%3D&ppt=None&ppn=None&ssid=4wi2gsyc4g0000001682623283008&qH=312f91285e048e09
716,Lenovo IdeaPad Gaming 3 Intel Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA...,"₹71,990",Intel Core i5 Processor (11th Gen)8 GB DDR4 RAMWindows 10 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Warranty + 1 Year Premium Care + 1 Year ADP,"<img alt=""Lenovo IdeaPad Gaming 3 Intel Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA..."" class=""_396cs4"" loading=""eager"" src=""https://rukminim1.flixcart.com/image/312/312/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70""/>",,https://www.flipkart.com/lenovo-ideapad-gaming-3-intel-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-rtx-3050-120-hz-15ihu6-15ihu6d1-laptop/p/itm7973a200f88c7?pid=COMG6AKVMUFMK7MS&lid=LSTCOMG6AKVMUFMK7MSBCMZL9&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_30_717&otracker=search&otracker1=search&fm=organic&iid=8a3292b7-0666-4fa9-8bfb-eab56debe7d9.COMG6AKVMUFMK7MS.SEARCH&ppt=None&ppn=None&ssid=4wi2gsyc4g0000001682623283008&qH=312f91285e048e09
717,DELL Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10) Inspiron 3511 Thin and Light Laptop,"₹57,490",Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayOffice Home and Student 20191 Year Onsite Warranty,"<img alt=""DELL Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10) Inspiron 3511 Thin and Light Laptop"" class=""_396cs4"" loading=""eager"" src=""https://rukminim1.flixcart.com/image/312/312/krdtlzk0/computer/l/k/r/na-laptop-dell-original-imag57f9psmfjcxs.jpeg?q=70""/>",,https://www.flipkart.com/dell-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-inspiron-3511-thin-light-laptop/p/itm313557e0a5190?pid=COMG97ARCNYBCH8H&lid=LSTCOMG97ARCNYBCH8HSYYOIV&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_30_718&otracker=search&otracker1=search&fm=organic&iid=8a3292b7-0666-4fa9-8bfb-eab56debe7d9.COMG97ARCNYBCH8H.SEARCH&ppt=None&ppn=None&ssid=4wi2gsyc4g0000001682623283008&qH=312f91285e048e09
